games,white_win_pct,black_win_pct,draw_pct,avg_plies,median_plies,avg_slides,slide_action_pct,loaded_share_of_slides_pct,avg_captures,avg_checks,promotion_game_pct,slide_promotion_game_pct,games_with_slide_pct,avg_first_slide_ply,avg_branching,max_branching,avg_distinct_hole_pairs,avg_distinct_positions,avg_terminal_material_white,avg_terminal_eval_white,white_ahead_material_pct,black_ahead_material_pct,result_draw_maxplies,result_draw_50move,result_black_win,result_white_win,result_draw_repetition,experiment,config,rules,layout,white_agent,black_agent
240,7.916666666666667,3.75,88.33333333333333,182.225,200,46.25,25.380710659898476,12.585585585585585,27.841666666666665,18.579166666666666,79.58333333333333,14.583333333333334,99.58333333333333,12.99581589958159,14.74146968363412,57,29.0875,178.6125,40.708333333333336,44.53333333333333,20.0,19.166666666666668,205,3,9,19,4,rule_tuning,exclusive_1,exclusive_1,vertical_center_pair,balanced,balanced
240,6.666666666666667,7.083333333333333,86.25,174.37916666666666,200,46.28333333333333,26.541779168956538,18.878285920057618,27.0625,18.9,75.0,12.5,100.0,13.141666666666667,15.179232145886095,50,29.529166666666665,171.35,2.9166666666666665,0.09583333333333334,19.583333333333332,20.833333333333332,192,6,17,16,9,rule_tuning,exclusive_1_king_mobile,exclusive_1_king_mobile,vertical_center_pair,balanced,balanced
240,7.5,7.916666666666667,84.58333333333333,178.85416666666666,200,43.6875,24.42632498543972,12.999523128278494,27.625,17.8875,79.58333333333333,12.916666666666666,96.66666666666667,13.711206896551724,14.413770416654996,52,29.108333333333334,179.30833333333334,18.791666666666668,15.925,20.416666666666668,15.833333333333334,195,8,19,18,,rule_tuning,exclusive_1_no_reverse,exclusive_1_no_reverse,vertical_center_pair,balanced,balanced
240,6.25,7.083333333333333,86.66666666666667,175.18333333333334,200,43.6875,24.938160022833223,12.160228898426324,27.204166666666666,18.741666666666667,75.83333333333333,0.0,99.16666666666667,13.731092436974789,14.979966659861221,53,26.891666666666666,171.57916666666668,-6.0,-11.904166666666667,20.416666666666668,22.916666666666668,194,1,17,15,13,rule_tuning,exclusive_1_no_slide_promotion,exclusive_1_no_slide_promotion,vertical_center_pair,balanced,balanced
240,8.333333333333334,6.25,85.41666666666667,174.67916666666667,200,45.025,25.775827111609377,12.419026466777716,27.054166666666667,18.275,73.33333333333333,12.5,98.33333333333333,13.347457627118644,15.033064730832564,55,27.5375,170.93333333333334,34.0,36.44583333333333,23.75,17.083333333333332,191,5,15,20,9,rule_tuning,exclusive_1_pawn_resets_clock,exclusive_1_pawn_resets_clock,vertical_center_pair,balanced,balanced
240,7.5,6.666666666666667,85.83333333333333,171.725,200,42.50833333333333,24.753724462561266,12.07606351695746,26.975,18.4375,71.25,13.75,97.08333333333333,14.506437768240342,14.98562405310235,49,26.1125,168.46666666666667,-23.833333333333332,-24.020833333333332,18.75,19.583333333333332,185,7,16,18,14,rule_tuning,exclusive_1_status_not_consumed,exclusive_1_status_not_consumed,vertical_center_pair,balanced,balanced
