games,white_win_pct,black_win_pct,draw_pct,avg_plies,median_plies,avg_slides,slide_action_pct,loaded_share_of_slides_pct,avg_pieces_carried_per_slide,avg_pieces_carried_per_loaded_slide,max_observed_slide_load,avg_captures,avg_checks,promotion_game_pct,slide_promotion_game_pct,games_with_slide_pct,avg_first_slide_ply,avg_branching,max_branching,avg_distinct_hole_pairs,avg_distinct_positions,avg_terminal_material_white,avg_terminal_eval_white,white_ahead_material_pct,black_ahead_material_pct,result_draw_maxplies,result_white_win,result_draw_repetition,result_black_win,result_draw_50move,experiment,config,rules,layout,white_agent,black_agent
240,8.75,9.166666666666666,82.08333333333333,155.8375,180,37.7625,24.23197240715489,15.392254220456802,0.15392254220456802,1.0,1,26.770833333333332,16.475,72.08333333333333,11.25,99.16666666666667,7.882352941176471,15.532813477784401,50,24.183333333333334,153.2,4.916666666666667,2.475,23.75,27.916666666666668,187,21,8,22,2,layout_screen,central_diagonals,exclusive_1,central_diagonals,balanced,balanced
240,7.916666666666667,7.5,84.58333333333333,158.09583333333333,180,37.24166666666667,23.556387212397542,13.347505034683374,0.13347505034683374,1.0,1,26.945833333333333,18.491666666666667,74.16666666666667,14.166666666666666,97.08333333333333,25.21030042918455,15.556351563080593,51,23.866666666666667,155.3875,-29.75,-31.083333333333332,25.833333333333332,30.416666666666668,191,19,12,18,,layout_screen,edge_diagonals,exclusive_1,edge_diagonals,balanced,balanced
240,9.166666666666666,9.583333333333334,81.25,151.9375,180,36.9875,24.34389140271493,14.576996733130562,0.14576996733130562,1.0,1,26.2625,15.820833333333333,69.58333333333333,8.75,98.75,8.29957805907173,15.759514075928626,55,23.595833333333335,149.39583333333334,-21.791666666666668,-23.716666666666665,25.0,27.083333333333332,187,22,8,23,,layout_screen,horizontal_center_pair,exclusive_1,horizontal_center_pair,balanced,balanced
240,5.833333333333333,7.5,86.66666666666667,159.4125,180,24.475,15.353250215635537,11.91692202928158,0.11916922029281579,1.0,1,27.2125,17.920833333333334,74.58333333333333,5.833333333333333,97.5,19.504273504273506,14.726322490042696,64,9.3125,157.025,17.25,14.5125,23.333333333333332,18.333333333333332,196,14,10,18,2,layout_screen,one_gap_center,exclusive_1,one_gap_center,balanced,balanced
240,7.083333333333333,7.083333333333333,85.83333333333333,160.6,180,37.170833333333334,23.144977168949772,13.182378657101221,0.1318237865710122,1.0,1,26.945833333333333,19.329166666666666,78.75,12.916666666666666,97.91666666666667,25.825531914893617,15.485495352607035,58,23.625,157.93333333333334,0.7916666666666666,-2.1958333333333333,28.333333333333332,28.75,199,17,7,17,,layout_screen,opposite_flank_diagonal,exclusive_1,opposite_flank_diagonal,balanced,balanced
240,3.3333333333333335,5.833333333333333,90.83333333333333,166.75416666666666,180,38.225,22.92296544314235,13.189448441247002,0.13189448441247004,1.0,1,27.654166666666665,18.7,80.83333333333333,16.666666666666668,95.83333333333333,39.03913043478261,14.622860532365,50,24.245833333333334,163.71666666666667,-41.875,-49.108333333333334,25.833333333333332,29.583333333333332,210,8,8,14,,layout_screen,same_flank,exclusive_1,same_flank,balanced,balanced
240,8.333333333333334,9.583333333333334,82.08333333333333,155.9125,180,36.37916666666667,23.333066089419813,14.900927728782499,0.14900927728782498,1.0,1,26.633333333333333,17.9,72.91666666666667,11.25,99.58333333333333,12.083682008368202,15.308725850132213,54,23.579166666666666,153.5,-9.166666666666666,-10.4875,25.833333333333332,27.083333333333332,188,20,9,23,,layout_screen,vertical_center_pair,exclusive_1,vertical_center_pair,balanced,balanced
